trader_id,day,communication,rogue_active,score_nlp
T008,54,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,55,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,56,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,57,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,58,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,59,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,60,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,61,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,62,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,63,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,64,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,65,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,66,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,67,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,68,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,69,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,70,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,71,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,72,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,73,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,74,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,75,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,76,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,77,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,78,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,79,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,80,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,81,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,82,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,83,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,84,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,85,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,86,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,87,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,88,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,89,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,90,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,91,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,92,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,93,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,94,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,95,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,96,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,97,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,98,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,99,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,100,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,101,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,102,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,103,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,104,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,105,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,106,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,107,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,108,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,109,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,110,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,111,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,112,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,113,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,114,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,115,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,116,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,117,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,118,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,119,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,120,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,121,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,122,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,123,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,124,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,125,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,126,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,127,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,128,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,129,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,130,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,131,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,132,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,133,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,134,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,135,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,136,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,137,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,138,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,139,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,140,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,141,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,142,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,143,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,144,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,145,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,146,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,147,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,148,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,149,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,150,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,151,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,152,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,153,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,154,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,155,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,156,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,157,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,158,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,159,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,160,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,161,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,162,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,163,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,164,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,165,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,166,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,167,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,168,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,169,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,170,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,171,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,172,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,173,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,174,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,175,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,176,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,177,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,178,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,179,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,180,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,181,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,182,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,183,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,184,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,185,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,186,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,187,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,188,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,189,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,190,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,191,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,192,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,193,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,194,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,195,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,196,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,197,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,198,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,199,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,200,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,201,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,202,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,203,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,204,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,205,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,206,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,207,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,208,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,209,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,210,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,211,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,212,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,213,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,214,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,215,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,216,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,217,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,218,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,219,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,220,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,221,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,222,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,223,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,224,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,225,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T008,226,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,227,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,228,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,229,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,230,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,231,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,232,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,233,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,234,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,235,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,236,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,237,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,238,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,239,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T008,240,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,241,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T008,242,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,243,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T008,244,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T008,245,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,246,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T008,247,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T008,248,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T008,249,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,0,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,1,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,2,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,3,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,4,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,5,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,6,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,7,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,8,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,9,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,10,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,11,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,12,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,13,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,14,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,15,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,16,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,17,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,18,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,19,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,20,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,21,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,22,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,23,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,24,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,25,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,26,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,27,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,28,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,29,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,30,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,31,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,32,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,33,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,34,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,35,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,36,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,37,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,38,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,39,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,40,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,41,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,42,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,43,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,44,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,45,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,46,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,47,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,48,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,49,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,50,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,51,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,52,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,53,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,54,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,55,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,56,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,57,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,58,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,59,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,60,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,61,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,62,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,63,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,64,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,65,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,66,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,67,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,68,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,69,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,70,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,71,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,72,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,73,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,74,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,75,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,76,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,77,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,78,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,79,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,80,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,81,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,82,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,83,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,84,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,85,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,86,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,87,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,88,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,89,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,90,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,91,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,92,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,93,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,94,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,95,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,96,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,97,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,98,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,99,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,100,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,101,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,102,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,103,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,104,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,105,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,106,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,107,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,108,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,109,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,110,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,111,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,112,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,113,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,114,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,115,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,116,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,117,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,118,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,119,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,120,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,121,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,122,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,123,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,124,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,125,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,126,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,127,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,128,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,129,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,130,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,131,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,132,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,133,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,134,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,135,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,136,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,137,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,138,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,139,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,140,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,141,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,142,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,143,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,144,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,145,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,146,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,147,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,148,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,149,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,150,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,151,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,152,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,153,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,154,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,155,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,156,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,157,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,158,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,159,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,160,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,161,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,162,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,163,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,164,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,165,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,166,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,167,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,168,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,169,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,170,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,171,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,172,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,173,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,174,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T009,175,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,176,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,177,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,178,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,179,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,180,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,181,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T009,182,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,183,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,184,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,185,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,186,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,187,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,188,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,189,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,190,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,191,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T009,192,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T009,193,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T009,194,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,195,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,196,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T009,197,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,198,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,199,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T009,200,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T009,201,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
